Concentration	GRvalue	RelativeViability	CorrectedReadout	std_GRvalue	std_RelativeViability	Gnumber	DrugName	Duration	gcsi_moa	clid	CellLineName	Tissue	ReferenceDivisionTime
0.00316227766016838	0.7337	0.8471	84.2333333333333	0.00768960337078571	0.00437149859887885	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.01	-0.00730000000000001	0.443566666666667	44.1	0.0899166836577061	0.0467206949149232	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.0316227766016838	-0.594433333333333	0.157366666666667	15.6333333333333	0.0986118823131033	0.0441629180799156	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.1	-0.7884	0.0737666666666667	7.33333333333333	0.0346991354359155	0.0139256358322819	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.316227766016838	-0.7437	0.0923	9.16666666666667	0.0594253312990344	0.0248356598462775	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
1	-0.7578	0.0861666666666667	8.56666666666667	0.0071923570545406	0.00296704117486316	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
3.16227766016838	-0.711533333333333	0.105566666666667	10.5	0.0134440817214614	0.00571168393149807	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
10	-0.786066666666667	0.075	7.46666666666667	0.063180403079858	0.0256591114421369	G00002	drug_002	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.001	1.01013333333333	1.0144	101.766666666667	0.0277101666060191	0.0385190861781533	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.00316227766016838	0.982833333333333	0.976566666666667	98	0.0186124510297094	0.0254826084483777	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.01	0.8758	0.837366666666667	84.0333333333333	0.0114594938806214	0.0141351806968759	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.0316227766016838	0.791666666666667	0.737533333333333	74	0.0170098010962308	0.0194870042164858	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.1	0.813633333333333	0.7627	76.5333333333333	0.00748487363509449	0.0087429971977578	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.316227766016838	0.793966666666667	0.7406	74.3	0.0390156806083571	0.0450003333320988	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
1	0.7891	0.734833333333333	73.7666666666667	0.0292636293032837	0.0334966167445808	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
3.16227766016838	0.7708	0.7139	71.6333333333333	0.0136963498787085	0.0153424248409435	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
10	0.7889	0.734366666666667	73.7	0.0197759955501613	0.0223824335882704	G00003	drug_003	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.001	0.986166666666667	0.9835	97.9	0.0139847536028825	0.0165737744644966	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.00316227766016838	1	1.00026666666667	99.5666666666667	0.0309399418228284	0.0373925571916836	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.01	1.01273333333333	1.0157	101.1	0.0352649022873073	0.0424293530471536	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.0316227766016838	0.9368	0.9259	92.1666666666667	0.0185655595121719	0.0214273190110196	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.1	0.936033333333333	0.925133333333333	92.1	0.0261519279085374	0.0298382863672385	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.316227766016838	0.942266666666667	0.9325	92.8333333333333	0.0359785121056073	0.041131861129786	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
1	0.937033333333333	0.9264	92.2333333333333	0.0318129428587381	0.0366083323848547	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
3.16227766016838	0.944533333333333	0.9352	93.1	0.0402020314577925	0.0461097603550485	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
10	0.930333333333333	0.918733333333333	91.4666666666667	0.0327872434543274	0.0375667849746732	G00003	drug_003	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.001	0.977566666666667	0.9765	98.3	0.0246244458482486	0.0258945940304149	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.00316227766016838	0.970966666666667	0.9695	97.6	0.00750355471315653	0.00782496006379587	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.01	0.988933333333333	0.988333333333333	99.5	0.0106237156086433	0.0111804889577037	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.0316227766016838	0.948533333333333	0.946533333333333	95.3	0.0357547665820005	0.0365460440175587	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.1	0.841233333333333	0.8394	84.5	0.020911798902374	0.0202346237919068	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.316227766016838	0.847866666666667	0.845866666666667	85.1666666666667	0.0255816991877658	0.0247107938628716	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
1	0.8138	0.813666666666667	81.9	0.0561259298363956	0.0538000309789254	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
3.16227766016838	0.829333333333333	0.828333333333333	83.4	0.0486175208472555	0.0464435499648049	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
10	0.849033333333333	0.847033333333333	85.2666666666667	0.0267787851355011	0.0260607623321601	G00003	drug_003	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.001	1.00096666666667	1.00103333333333	99.6333333333333	0.0305478859061202	0.0290028159552368	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.00316227766016838	0.969533333333333	0.971333333333333	96.6666666666667	0.00998866023715562	0.00933291665736564	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.01	0.986666666666667	0.9875	98.2666666666667	0.0223298753541827	0.0210256985615223	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.0316227766016838	0.784533333333333	0.806233333333333	80.2333333333333	0.0592236720689737	0.0505484256266536	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.1	0.732866666666667	0.7624	75.9	0.0435516168854077	0.0365167085044641	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.316227766016838	0.705933333333333	0.74	73.6333333333333	0.0343660200391802	0.0281277443105557	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
1	0.732333333333333	0.761766666666667	75.8333333333333	0.0254079383920327	0.0212052666414109	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
3.16227766016838	0.737033333333333	0.765966666666667	76.2	0.0514781830811202	0.042963278894113	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
10	0.704333333333333	0.738933333333333	73.5	0.0534500077954469	0.0442436812814365	G00003	drug_003	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.001	0.9855	0.988033333333333	98.9333333333333	0.0661195130048611	0.0560116356959278	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.00316227766016838	0.908366666666667	0.922766666666667	92.4333333333333	0.0112722372816284	0.00934094927367304	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.01	0.6829	0.744166666666667	74.5333333333333	0.0561336797297308	0.0427483722887005	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.0316227766016838	0.646866666666667	0.7172	71.8333333333333	0.0639102756474523	0.0480538239893559	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.1	0.645066666666667	0.715633333333333	71.6666666666667	0.0474579111775195	0.0352554014774096	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.316227766016838	0.616366666666667	0.694133333333333	69.5333333333333	0.00377535870260478	0.00280416357107311	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
1	0.619533333333333	0.696466666666667	69.7666666666667	0.00380832421588985	0.00282193786843956	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
3.16227766016838	0.607633333333333	0.687733333333333	68.9	0.0149563810239421	0.0109714781744911	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
10	0.662733333333333	0.728966666666667	73	0.0558072874572249	0.0417008792872924	G00003	drug_003	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.001	0.953066666666667	0.963566666666667	97.4	0.0242489862331053	0.0187163921024681	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.00316227766016838	0.8136	0.858133333333333	86.7333333333333	0.0398175840552889	0.0295181864844935	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.01	0.000866666666666682	0.3386	34.2333333333333	0.0456979576494763	0.0239893726470702	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.0316227766016838	-0.737833333333333	0.0443333333333333	4.46666666666667	0.121537662201201	0.0277229748283501	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.1	-0.7319	0.0444333333333333	4.5	0.0879278681647633	0.0215063556497453	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.316227766016838	-0.7493	0.0413	4.16666666666667	0.116171080738711	0.0266	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
1	-0.765166666666667	0.0390333333333333	3.93333333333333	0.142598223457844	0.0302894921273588	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
3.16227766016838	-0.839033333333333	0.0198333333333333	2	0.0459169177246615	0.00892263040438935	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
10	-0.753966666666667	0.0417666666666667	4.23333333333333	0.145702585197838	0.0319038137741138	G00003	drug_003	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.001	1.05563333333333	1.04033333333333	103.433333333333	0.0183123819677652	0.0133365412807569	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.00316227766016838	1.0181	1.0133	100.733333333333	0.0684193686027575	0.0493518996594862	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.01	0.9076	0.9343	92.9	0.0514490038776262	0.0363468017850264	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.0316227766016838	0.308066666666667	0.5429	54	0.0689166404675485	0.0414095399636364	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.1	-0.123666666666667	0.3048	30.3	0.0241903562051768	0.0121519545752936	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.316227766016838	-0.108433333333333	0.312633333333333	31.1	0.0493530478626531	0.0247205043098504	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
1	-0.0826	0.325966666666667	32.4	0.0721428444130116	0.0366511027573978	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
3.16227766016838	-0.132733333333333	0.3003	29.8666666666667	0.0300648188641364	0.0149171042766349	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
10	-0.0736333333333333	0.330333333333333	32.8333333333333	0.0504860706862133	0.0260624890087907	G00003	drug_003	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.001	1.0064	1.0043	100.066666666667	0.0119849906132628	0.00798999374217529	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.00316227766016838	0.8366	0.892666666666667	88.9333333333333	0.042479759886327	0.0275833887209917	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.01	0.182933333333333	0.4965	49.4666666666667	0.0188876502861878	0.0105531985672591	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.0316227766016838	-0.496666666666667	0.1597	15.9	0.0921464775959088	0.0380461561790413	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.1	-0.743933333333333	0.0651333333333333	6.5	0.0635564578413031	0.0208639242074288	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.316227766016838	-0.777266666666667	0.0542333333333333	5.4	0.0629385679320187	0.0196378036789589	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
1	-0.835866666666667	0.0364333333333333	3.63333333333333	0.0622052516539667	0.0179722934911862	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
3.16227766016838	-0.689433333333333	0.0838666666666667	8.36666666666667	0.0572526273050708	0.0208329866637824	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
10	-0.724233333333333	0.0722666666666667	7.2	0.0844139996288135	0.0281498371812935	G00003	drug_003	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.001	0.995733333333333	0.9974	99.3333333333333	0.0379592325177069	0.0235348677497877	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.00316227766016838	1.03773333333333	1.02353333333333	101.933333333333	0.0418820168250449	0.0261381585681419	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.01	0.976833333333333	0.9857	98.1666666666667	0.0460809432773825	0.0285777885778449	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.0316227766016838	1.00753333333333	1.0047	100.066666666667	0.0369161662870527	0.0229503812604496	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.1	0.953566666666667	0.971333333333333	96.7333333333333	0.0551666868076499	0.0340617576371704	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.316227766016838	0.661266666666667	0.7944	79.1	0.0734368663093227	0.0434755103477808	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
1	0.5472	0.7272	72.4333333333333	0.0484523477243363	0.0282267603525449	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
3.16227766016838	0.540533333333333	0.723233333333333	72.0333333333333	0.00437530951286111	0.00254230866208911	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
10	0.5652	0.737633333333333	73.4666666666667	0.00888425573697653	0.00522047252012049	G00003	drug_003	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.001	1.02633333333333	1.0154	100.966666666667	0.0705067609051312	0.040995975412228	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.00316227766016838	0.849333333333333	0.913133333333333	90.8	0.0643969978596312	0.0368485187400163	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.01	0.190233333333333	0.547333333333333	54.4333333333333	0.0260617216110781	0.0139270719583599	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.0316227766016838	-0.528566666666667	0.186766666666667	18.5666666666667	0.037738221120415	0.0173969345958802	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.1	-0.667366666666667	0.124733333333333	12.4	0.0543950671783143	0.0236960615574262	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.316227766016838	-0.645266666666667	0.1344	13.3666666666667	0.0575796260263415	0.0251579013433156	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
1	-0.643766666666667	0.135233333333333	13.4666666666667	0.0770152149470047	0.0341380042377016	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
3.16227766016838	-0.619766666666667	0.1459	14.5	0.0824901408250303	0.0362583783421156	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
10	-0.648533333333333	0.132766666666667	13.2	0.0176692765367837	0.00775521330031182	G00003	drug_003	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.001	1.013	1.01833333333333	102.166666666667	0.0228685373384483	0.0320139552903626	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.00316227766016838	0.989033333333333	0.985033333333333	98.8666666666667	0.0195287821774256	0.0266214825532564	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.01	0.909733333333333	0.880133333333333	88.3	0.0210621303132739	0.0267561830860333	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.0316227766016838	0.710033333333333	0.6482	65.0666666666667	0.0191547209150468	0.0202296811640718	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.1	0.655966666666667	0.593366666666667	59.5333333333333	0.0362152362043013	0.0362985307324323	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.316227766016838	0.627766666666667	0.566	56.8333333333333	0.0421929298974761	0.0410866158255946	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
1	0.628566666666667	0.5666	56.8333333333333	0.035750291374104	0.0344039241947775	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
3.16227766016838	0.614466666666667	0.5528	55.4666666666667	0.021331275942459	0.0203447781998232	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
10	0.6096	0.548233333333333	55	0.0229301112077548	0.0214849559769932	G00004	drug_004	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.001	1.00766666666667	1.0095	100.5	0.0313917717456873	0.0376844795638735	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.00316227766016838	1.0148	1.01793333333333	101.333333333333	0.0167257286836777	0.0202025575938625	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.01	1.0055	1.00663333333333	100.2	0.0118456743159687	0.014299067568668	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.0316227766016838	0.734866666666667	0.710866666666667	70.7666666666667	0.0108486558307163	0.0106791073284865	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.1	0.645133333333333	0.625833333333333	62.3	0.0167643470893838	0.0153643526818846	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.316227766016838	0.6508	0.631166666666667	62.8333333333333	0.0295954388377669	0.0270078383683947	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
1	0.6491	0.6295	62.6666666666667	0.0194933321933424	0.0177502112663484	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
3.16227766016838	0.6336	0.615966666666667	61.3333333333333	0.0506180797739306	0.0462214596625132	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
10	0.6429	0.623833333333333	62.1	0.0180407871225177	0.0164882786649587	G00004	drug_004	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.001	0.983333333333333	0.982766666666667	98.9333333333333	0.0411351836428783	0.0433163171718619	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.00316227766016838	0.927133333333333	0.924533333333333	93.0666666666667	0.0231940365898938	0.0234564134797572	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.01	0.736866666666667	0.742233333333333	74.7333333333333	0.0492552873642346	0.0441643898784228	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.0316227766016838	0.580933333333333	0.607966666666667	61.2	0.0310397057546191	0.0253657906112412	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.1	0.587633333333333	0.613466666666667	61.7666666666667	0.032193839990491	0.026278762020562	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.316227766016838	0.5766	0.604533333333333	60.8666666666667	0.0358820289281417	0.0291825861316871	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
1	0.607866666666667	0.630033333333333	63.4333333333333	0.0214919364723921	0.0177500234741629	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
3.16227766016838	0.612766666666667	0.634033333333333	63.8333333333333	0.0146346620505338	0.0121763431839503	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
10	0.584066666666667	0.610766666666667	61.5	0.0460452313853816	0.0372481319442107	G00004	drug_004	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.001	0.976033333333333	0.977533333333333	97.2666666666667	0.0295772435046495	0.0277291062483689	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.00316227766016838	0.982433333333333	0.9837	97.8666666666667	0.0441861215013644	0.0417500898202627	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.01	0.9874	0.988333333333333	98.3333333333333	0.0406198227470283	0.0382795419686983	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.0316227766016838	0.873333333333333	0.8836	87.9333333333333	0.0347494364462697	0.0309019416865672	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.1	0.882866666666667	0.8923	88.7666666666667	0.0502328909513809	0.0451806374457023	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.316227766016838	0.8436	0.857233333333333	85.3333333333333	0.0384547786367313	0.0340194552180562	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
1	0.8663	0.877366666666667	87.3333333333333	0.0396420231572507	0.0353799849255668	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
3.16227766016838	0.853733333333333	0.866166666666667	86.2	0.0359206532976968	0.0316645437884921	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
10	0.8773	0.887033333333333	88.2666666666667	0.0257342184649156	0.0230656309979444	G00004	drug_004	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.001	0.98	0.982933333333333	98.4666666666667	0.0049759421218499	0.00421228362451221	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.00316227766016838	0.8966	0.9132	91.5	0.0425571380616696	0.0351038459431441	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.01	0.622266666666667	0.698533333333333	69.9666666666667	0.0196153851181498	0.0145307719455414	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.0316227766016838	0.4636	0.585566666666667	58.6666666666667	0.0241410438879515	0.0165240229161465	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.1	0.476466666666667	0.5944	59.5333333333333	0.0248966530548452	0.0172426796061401	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.316227766016838	0.4771	0.594933333333333	59.6	0.0352123557860022	0.0242033744203847	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
1	0.418766666666667	0.555133333333333	55.6	0.01913696248973	0.0128597563481325	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
3.16227766016838	0.440633333333333	0.5702	57.1	0.0572211790627677	0.0391168761533945	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
10	0.434433333333333	0.5658	56.6666666666667	0.0384730208501144	0.0260896531214963	G00004	drug_004	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.001	0.959	0.968233333333333	97.9	0.0432500867051155	0.0336000496031379	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.00316227766016838	0.972833333333333	0.978866666666667	98.9666666666667	0.0248242488976672	0.019316918318752	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.01	0.905333333333333	0.926933333333333	93.7	0.0165197861164524	0.0125802755666692	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.0316227766016838	0.168	0.431	43.5666666666667	0.0337826878741168	0.0195839219769688	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.1	-0.117266666666667	0.278266666666667	28.1333333333333	0.050080768098476	0.0244921075723045	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.316227766016838	-0.2487	0.216	21.8333333333333	0.00597745765355143	0.0026851443164195	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
1	-0.200033333333333	0.2384	24.1	0.0315905576610059	0.0148202564080383	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
3.16227766016838	-0.141166666666667	0.266366666666667	26.9333333333333	0.023482191834097	0.0113852243426879	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
10	-0.1336	0.2706	27.3333333333333	0.0765218269515306	0.036791439221645	G00004	drug_004	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.001	0.9583	0.970133333333333	96.4666666666667	0.0180856296545075	0.0129074913648367	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.00316227766016838	0.995333333333333	0.996833333333333	99.1333333333333	0.05778359051957	0.0417210178846745	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.01	0.9306	0.950566666666667	94.5	0.0542629707996162	0.0383288837997317	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.0316227766016838	0.278666666666667	0.525566666666667	52.2333333333333	0.0827193649234164	0.0489212973390254	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.1	-0.0454333333333333	0.3451	34.3	0.071571106833228	0.0368501017637672	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.316227766016838	-0.143966666666667	0.294666666666667	29.3	0.0134388739607652	0.00667108187128093	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
1	-0.0536666666666666	0.340766666666667	33.9	0.065348017057393	0.0336292035786358	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
3.16227766016838	-0.0692	0.332466666666667	33.0666666666667	0.0253023714303621	0.01300205112024	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
10	-0.0199	0.3581	35.6	0.0274989090692704	0.014484129245488	G00004	drug_004	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.001	0.999333333333333	0.999733333333333	99.6333333333333	0.0674632739594909	0.0448602645258957	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.00316227766016838	0.7386	0.829633333333333	82.6666666666667	0.00234307490277199	0.00150443787951959	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.01	-0.0385333333333333	0.376633333333333	37.5333333333333	0.0310744804193623	0.016277080000213	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.0316227766016838	-0.605766666666667	0.1148	11.4333333333333	0.0272316604953377	0.0106108435102964	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.1	-0.8531	0.0336666666666667	3.36666666666667	0.120796978439032	0.0357217487440541	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.316227766016838	-0.783333333333333	0.0532666666666667	5.3	0.0962078132655208	0.0290861364456219	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
1	-0.847533333333333	0.0347	3.46666666666667	0.109834253916223	0.0324759911319116	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
3.16227766016838	-0.815933333333333	0.0453333333333333	4.53333333333333	0.139606315520944	0.0410017479302204	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
10	-0.87	0.0273666666666667	2.73333333333333	0.0747258991247345	0.0207558024015776	G00004	drug_004	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.001	0.9637	0.977566666666667	97.3666666666667	0.0328391534604655	0.0203106704304248	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.00316227766016838	0.987366666666667	0.992233333333333	98.8333333333333	0.0529879546060549	0.0327631398576714	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.01	0.8675	0.918466666666667	91.4666666666667	0.0383954424378727	0.0234802754100827	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
