Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	drug_moa	Concentration	ReadoutValue	BackgroundValue	Duration
plate_3	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.001	103	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00005	drug_005	moa_A	0.001	95.9	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.001	95.2	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00005	drug_005	moa_A	0.001	103.3	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.001	99.9	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00005	drug_005	moa_A	0.001	88.8	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.001	100.1	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00005	drug_005	moa_A	0.001	104.4	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.001	103.4	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00005	drug_005	moa_A	0.001	101.1	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.001	101.1	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00006	drug_006	moa_A	0.001	102.7	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.001	100.4	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00006	drug_006	moa_A	0.001	96	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.001	96.6	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00006	drug_006	moa_A	0.001	103.4	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.001	103.5	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00006	drug_006	moa_A	0.001	102.6	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.001	95.2	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00006	drug_006	moa_A	0.001	104	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.001	99.2	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00007	drug_007	moa_A	0.001	101.9	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.001	96.6	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00007	drug_007	moa_A	0.001	101.3	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.001	96.4	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00007	drug_007	moa_A	0.001	97	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.001	91	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00007	drug_007	moa_A	0.001	77.4	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.001	102.8	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00007	drug_007	moa_A	0.001	101.4	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.001	99.7	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00008	drug_008	moa_A	0.001	95.9	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.001	99.6	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00008	drug_008	moa_A	0.001	98.7	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.001	104.1	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00008	drug_008	moa_A	0.001	96.3	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.001	103	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00008	drug_008	moa_A	0.001	96	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.001	98.9	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00008	drug_008	moa_A	0.001	100.1	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.001	99.2	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00009	drug_009	moa_A	0.001	98.2	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.001	97	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00009	drug_009	moa_A	0.001	96.9	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.001	104.6	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00009	drug_009	moa_A	0.001	100.8	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.001	99.3	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00009	drug_009	moa_A	0.001	99.9	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.001	99.2	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00009	drug_009	moa_A	0.001	98.3	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.001	100.5	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00010	drug_010	moa_A	0.001	94.9	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.001	95.6	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00010	drug_010	moa_A	0.001	98.7	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.001	96	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00010	drug_010	moa_A	0.001	95	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.001	96.9	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00010	drug_010	moa_A	0.001	100.4	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.001	100.9	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00010	drug_010	moa_A	0.001	101	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.001	104.1	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00011	drug_011	moa_B	0.001	99.4	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.001	101.9	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00011	drug_011	moa_B	0.001	96.7	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00011	drug_011	moa_B	0.001	95.7	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00011	drug_011	moa_B	0.001	103.5	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00011	drug_011	moa_B	0.001	95.7	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00011	drug_011	moa_B	0.001	95	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00011	drug_011	moa_B	0.001	95.2	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00011	drug_011	moa_B	0.001	101.9	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00011	drug_011	moa_B	0.001	99.3	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.00316227766016838	81.9	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.00316227766016838	99.2	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.00316227766016838	100.1	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.00316227766016838	97.2	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00002	drug_002	moa_A	0.00316227766016838	77.6	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.00316227766016838	67.8	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00002	drug_002	moa_A	0.00316227766016838	96.3	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.00316227766016838	92.6	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00002	drug_002	moa_A	0.00316227766016838	104.4	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.00316227766016838	83.9	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.00316227766016838	95	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.00316227766016838	97.5	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.00316227766016838	98	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.00316227766016838	95.9	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00003	drug_003	moa_A	0.00316227766016838	92.8	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00003	drug_003	moa_A	0.00316227766016838	89.1	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00003	drug_003	moa_A	0.00316227766016838	102.2	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00003	drug_003	moa_A	0.00316227766016838	87.4	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00003	drug_003	moa_A	0.00316227766016838	100.8	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00003	drug_003	moa_A	0.00316227766016838	92.2	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.00316227766016838	99.3	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.00316227766016838	102.6	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.00316227766016838	94.1	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00004	drug_004	moa_A	0.00316227766016838	100.8	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00004	drug_004	moa_A	0.00316227766016838	90.9	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	96.8	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00004	drug_004	moa_A	0.00316227766016838	97.2	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00004	drug_004	moa_A	0.00316227766016838	83.2	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00004	drug_004	moa_A	0.00316227766016838	101.9	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.00316227766016838	100	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00005	drug_005	moa_A	0.00316227766016838	101.8	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.00316227766016838	104.3	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00005	drug_005	moa_A	0.00316227766016838	98	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.00316227766016838	96.6	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00005	drug_005	moa_A	0.00316227766016838	65.5	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.00316227766016838	100.2	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00005	drug_005	moa_A	0.00316227766016838	103.4	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.00316227766016838	101.4	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00005	drug_005	moa_A	0.00316227766016838	95.9	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.00316227766016838	99.7	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00006	drug_006	moa_A	0.00316227766016838	104.3	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.00316227766016838	94	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00006	drug_006	moa_A	0.00316227766016838	104.2	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.00316227766016838	95.2	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00006	drug_006	moa_A	0.00316227766016838	94.1	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.00316227766016838	101.4	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00006	drug_006	moa_A	0.00316227766016838	93.8	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.00316227766016838	95.4	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00006	drug_006	moa_A	0.00316227766016838	101.1	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.00316227766016838	98.2	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00007	drug_007	moa_A	0.00316227766016838	85.4	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.00316227766016838	100.8	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00007	drug_007	moa_A	0.00316227766016838	92	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.00316227766016838	102.5	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00007	drug_007	moa_A	0.00316227766016838	67.1	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.00316227766016838	68	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00007	drug_007	moa_A	0.00316227766016838	31.6	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.00316227766016838	85.3	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00007	drug_007	moa_A	0.00316227766016838	98	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.00316227766016838	96	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00008	drug_008	moa_A	0.00316227766016838	92.8	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.00316227766016838	101.2	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00008	drug_008	moa_A	0.00316227766016838	100.5	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.00316227766016838	100.9	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00008	drug_008	moa_A	0.00316227766016838	93.9	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.00316227766016838	95.6	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00008	drug_008	moa_A	0.00316227766016838	57.7	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.00316227766016838	71.8	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00008	drug_008	moa_A	0.00316227766016838	104.4	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.00316227766016838	97.9	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00009	drug_009	moa_A	0.00316227766016838	85	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.00316227766016838	100.2	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00009	drug_009	moa_A	0.00316227766016838	85.8	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.00316227766016838	102.7	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00009	drug_009	moa_A	0.00316227766016838	100.2	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.00316227766016838	84.8	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00009	drug_009	moa_A	0.00316227766016838	96.5	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.00316227766016838	95.8	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00009	drug_009	moa_A	0.00316227766016838	96.7	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.00316227766016838	101.4	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00010	drug_010	moa_A	0.00316227766016838	100.1	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.00316227766016838	96.6	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00010	drug_010	moa_A	0.00316227766016838	99.1	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.00316227766016838	98.5	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00010	drug_010	moa_A	0.00316227766016838	97.6	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.00316227766016838	99.5	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00010	drug_010	moa_A	0.00316227766016838	88.4	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.00316227766016838	103	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00010	drug_010	moa_A	0.00316227766016838	101.5	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.00316227766016838	99.7	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00011	drug_011	moa_B	0.00316227766016838	99	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.00316227766016838	100.4	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00011	drug_011	moa_B	0.00316227766016838	90.2	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00011	drug_011	moa_B	0.00316227766016838	92.5	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00011	drug_011	moa_B	0.00316227766016838	96.4	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00011	drug_011	moa_B	0.00316227766016838	97.1	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00011	drug_011	moa_B	0.00316227766016838	97.3	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00011	drug_011	moa_B	0.00316227766016838	95.7	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00011	drug_011	moa_B	0.00316227766016838	100.1	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00011	drug_011	moa_B	0.00316227766016838	93.9	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.00316227766016838	82.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.00316227766016838	95.1	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.00316227766016838	102.3	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.00316227766016838	99.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00002	drug_002	moa_A	0.00316227766016838	75.9	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.00316227766016838	61.7	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00002	drug_002	moa_A	0.00316227766016838	97.5	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.00316227766016838	92.1	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00002	drug_002	moa_A	0.00316227766016838	100.8	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.00316227766016838	83.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.00316227766016838	100	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.00316227766016838	97.7	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.00316227766016838	97.2	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.00316227766016838	97.6	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00003	drug_003	moa_A	0.00316227766016838	91.8	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00003	drug_003	moa_A	0.00316227766016838	84.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00003	drug_003	moa_A	0.00316227766016838	96	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00003	drug_003	moa_A	0.00316227766016838	88.1	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00003	drug_003	moa_A	0.00316227766016838	104.3	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00003	drug_003	moa_A	0.00316227766016838	86.6	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.00316227766016838	95.1	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.00316227766016838	102.7	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.00316227766016838	94.2	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00004	drug_004	moa_A	0.00316227766016838	97.2	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00004	drug_004	moa_A	0.00316227766016838	87.5	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	102.2	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00004	drug_004	moa_A	0.00316227766016838	104.6	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00004	drug_004	moa_A	0.00316227766016838	83	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00004	drug_004	moa_A	0.00316227766016838	99.8	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.00316227766016838	102.4	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00005	drug_005	moa_A	0.00316227766016838	101.6	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.00316227766016838	98.5	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00005	drug_005	moa_A	0.00316227766016838	101	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.00316227766016838	96.8	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00005	drug_005	moa_A	0.00316227766016838	68.1	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.00316227766016838	101.9	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00005	drug_005	moa_A	0.00316227766016838	99.4	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.00316227766016838	91.8	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00005	drug_005	moa_A	0.00316227766016838	102.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.00316227766016838	94.5	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00006	drug_006	moa_A	0.00316227766016838	100.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.00316227766016838	99.7	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00006	drug_006	moa_A	0.00316227766016838	102.9	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.00316227766016838	102.5	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00006	drug_006	moa_A	0.00316227766016838	92.5	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.00316227766016838	98.3	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00006	drug_006	moa_A	0.00316227766016838	98.4	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.00316227766016838	103.8	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00006	drug_006	moa_A	0.00316227766016838	99.6	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.00316227766016838	104.6	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00007	drug_007	moa_A	0.00316227766016838	90.9	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.00316227766016838	98.2	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00007	drug_007	moa_A	0.00316227766016838	96.9	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.00316227766016838	101.2	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00007	drug_007	moa_A	0.00316227766016838	69.5	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.00316227766016838	58.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00007	drug_007	moa_A	0.00316227766016838	41.2	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.00316227766016838	84.8	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00007	drug_007	moa_A	0.00316227766016838	100.2	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.00316227766016838	96.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00008	drug_008	moa_A	0.00316227766016838	91.6	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.00316227766016838	94.1	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00008	drug_008	moa_A	0.00316227766016838	98.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.00316227766016838	97.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00008	drug_008	moa_A	0.00316227766016838	101.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.00316227766016838	92.7	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00008	drug_008	moa_A	0.00316227766016838	61.7	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.00316227766016838	69.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00008	drug_008	moa_A	0.00316227766016838	99.6	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.00316227766016838	101.1	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00009	drug_009	moa_A	0.00316227766016838	86.8	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.00316227766016838	104.6	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00009	drug_009	moa_A	0.00316227766016838	94.6	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.00316227766016838	96.6	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00009	drug_009	moa_A	0.00316227766016838	98.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.00316227766016838	86.3	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00009	drug_009	moa_A	0.00316227766016838	103.7	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.00316227766016838	86.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00009	drug_009	moa_A	0.00316227766016838	102.4	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.00316227766016838	95.4	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00010	drug_010	moa_A	0.00316227766016838	97.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.00316227766016838	100	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00010	drug_010	moa_A	0.00316227766016838	98.2	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.00316227766016838	97	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00010	drug_010	moa_A	0.00316227766016838	90.6	0	72
