Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	drug_moa	Concentration	Gnumber_2	DrugName_2	drug_moa_2	Concentration_2	ReadoutValue	BackgroundValue	Duration
plate_1	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.7063206028374	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	88.4821399290569	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.0540522635555	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.379849277913	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.1972087175283	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.7671136486873	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	83.1352053104226	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.6538218353763	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.7478618607176	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	91.6107901806921	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	91.6242668726025	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.2800816237652	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.197123444133	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.166581571205	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	72.2684356471048	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.970684841832	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.3353994833535	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.8234970912344	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	91.7222607409154	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.1796802991115	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	103.297063752756	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.572700462256	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	84.1070302396624	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.2478834786945	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.7270912317775	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.3792390821444	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.1520461318685	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.2790255062554	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.097154711045	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.0707051716958	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	87.4642436315817	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.792458816332	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.5935572443858	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.974444139234	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.305598518713	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.479194485057	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.8971888204027	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.470173094213	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	67.8510496051058	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.2478834786945	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.427392212865	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	85.3534896774218	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.3279725516238	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.6797859108624	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.9971575534911	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.965517416239	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	88.0826776774615	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.188499911877	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.4125517915194	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.1836984414172	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	85.7446347738259	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.1794690756095	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.3972314571004	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.3703061135837	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	90.9098047443409	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.9013663513543	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.7834729110033	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.3792390821444	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.3079112347532	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	103.378159489897	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.6971660808307	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.366315532463	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	91.5282387902208	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	103.663756759037	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	93.7122508104319	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.7480235672348	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.305598518713	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.2796591767613	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	104.297035328291	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.8736315978508	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	90.9098047443409	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.287510185764	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	92.1454838167361	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	93.4684262676005	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.5239602882497	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.7793423415083	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.0972399844399	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.065384396868	0	72
plate_1	CL00010	cellline_AA	tissue_x	22	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	83.8419870771424	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.277612924627	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.6707095525517	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.974444139234	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	93.1921687656096	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.8788987721542	0	72
plate_1	CL00022	cellline_MC	tissue_z	70	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.9972144024213	0	72
plate_1	CL00024	cellline_OC	tissue_z	78	G00012	drug_012	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.872301404144	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	74.9188672723043	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.980582102968	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.4540930493996	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.499306198872	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	92.8981871606708	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	103.778075000497	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.6971660808307	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00001	drug_001	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	104.360994757636	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	91.8816296735807	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.1290786825357	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.1039425588558	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	87.6022070457845	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	90.6443281894731	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.9793000968079	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.297149026152	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00002	drug_002	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.965517416239	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	84.4604211230223	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	103.465736211264	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.5935572443858	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.98815780069	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.9738069960733	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	93.9801449908158	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.597140498812	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00003	drug_003	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.3689759198769	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	74.9188672723043	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.515222516945	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.2997884330678	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.605659654143	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.7400093417461	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.5789621392048	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.5971689232772	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00004	drug_004	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	104.061393815748	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	84.8138120063822	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.9211608736267	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	92.635098502266	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.9349810730545	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.6219541565626	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	104.577906021695	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.497143341259	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00005	drug_005	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.6712372491785	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	86.7574618648618	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.059760192058	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.175164659427	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.3792390821444	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.3480338684944	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.1796802991115	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.6972229297608	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00006	drug_006	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	104.061393815748	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	70.3247857886252	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.4261095041948	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.546085778911	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	82.127069105423	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	91.1342975310378	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.9793000968079	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.997072280096	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00007	drug_007	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.5713702685492	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	84.9021597272222	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	94.851842383149	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.133623401547	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	91.7085605010557	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	82.4128432511858	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.878265101648	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.497143341259	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00008	drug_008	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.470173094213	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	84.1070302396624	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.584541007423	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.721161024183	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	90.5353166566925	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	96.8179418931885	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	103.178201734598	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	101.6971092319	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00009	drug_009	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	98.4688429005062	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	92.0583251152607	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.574643746286	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.077241722321	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	99.921267411598	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	97.8958744446309	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.0799126449636	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	102.897075122542	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00010	drug_010	moa_A	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	95.4728334816267	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	88.6127640025014	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.00158113883008419	G00001	drug_001	moa_A	0.00158113883008419	100.000376625241	0	72
